# x y x_over_c Cp side
0.894763 -0.0151241 0.894763 0.115492 L
0.891787 0.015492 0.891787 0.103796 U
0.975068 0.00470527 0.975068 0.233494 U
0.850099 -0.0205123 0.850099 0.0771364 L
0.204013 0.0575998 0.204013 -0.608136 U
0.975068 -0.00470527 0.975068 0.246476 L
0.978041 -0.00430956 0.978041 0.257972 L
0.0760969 -0.0422349 0.0760969 -0.279709 L
0.123382 -0.0503353 0.123382 -0.433512 L
0.900716 -0.014386 0.900716 0.12154 L
0.174088 0.0556108 0.174088 -0.573664 U
0.98399 -0.00354349 0.98399 0.26359 L
0.89774 -0.0147554 0.89774 0.118415 L
0.844142 -0.0212086 0.844142 0.0729681 L
0.841163 -0.0215555 0.841163 0.0708511 L
0.141243 -0.0525178 0.141243 -0.497285 L
0.942367 -0.00906714 0.942367 0.175789 L
0.936418 -0.00984193 0.936418 0.166106 L
0.939393 -0.00945484 0.939393 0.170993 L
0.147207 -0.0531619 0.147207 -0.505961 L
0.933444 -0.0102282 0.933444 0.161541 L
0.180069 0.0560658 0.180069 -0.583277 U
0.93047 -0.0106135 0.93047 0.156847 L
0.0329676 -0.0296191 0.0329676 0.0238604 L
0.924521 -0.0113804 0.924521 0.148618 L
0.927495 -0.0109976 0.927495 0.152638 L
0.91262 -0.0128968 0.91262 0.132893 L
0.921546 -0.0117619 0.921546 0.144771 L
0.918571 -0.0121418 0.918571 0.140453 L
0.909644 -0.0132716 0.909644 0.129828 L
0.186052 0.0564912 0.186052 -0.59882 U
0.915596 -0.0125201 0.915596 0.13648 L
0.141243 0.0525178 0.141243 -0.509447 U
0.903692 -0.0140158 0.903692 0.124408 L
0.900716 0.014386 0.900716 0.113481 U
0.903692 0.0140158 0.903692 0.116218 U
0.132307 -0.051475 0.132307 -0.448888 L
0.153175 -0.0537672 0.153175 -0.518083 L
0.906669 -0.0136446 0.906669 0.127106 L
0.927495 0.0109976 0.927495 0.144755 U
0.0819655 -0.0434754 0.0819655 -0.31894 L
0.150191 -0.0534692 0.150191 -0.510538 L
0.0357603 -0.0307123 0.0357603 -0.0136775 L
0.138263 -0.0521806 0.138263 -0.483314 L
0.144225 -0.0528449 0.144225 -0.498101 L
0.147207 0.0531619 0.147207 -0.534554 U
0.0499574 -0.0355308 0.0499574 -0.120659 L
0.986964 -0.00315759 0.986964 0.260108 L
0.942367 0.00906714 0.942367 0.168202 U
0.073169 -0.0415848 0.073169 -0.267991 L
0.0557169 -0.0372061 0.0557169 -0.173285 L
0.0673279 0.0402207 0.0673279 -0.261239 U
0.12041 0.0499327 0.12041 -0.457039 U
0.102615 -0.0472585 0.102615 -0.396954 L
0.91262 0.0128968 0.91262 0.125112 U
0.12933 -0.0511061 0.12933 -0.429936 L
0.0274483 -0.027272 0.0274483 0.093686 L
0.0586093 -0.0379988 0.0586093 -0.188964 L
0.0442389 -0.0337207 0.0442389 -0.0752904 L
0.0907967 -0.0451971 0.0907967 -0.363005 L
0.135284 0.0518331 0.135284 -0.486893 U
0.0702459 -0.0409137 0.0702459 -0.240785 L
0.0790292 -0.0428649 0.0790292 -0.281023 L
0.11447 0.0490921 0.11447 -0.436123 U
0.093747 0.0457362 0.093747 -0.387748 U
0.0996563 -0.046766 0.0996563 -0.366375 L
0.111503 0.0486533 0.111503 -0.404799 U
0.12933 0.0511061 0.12933 -0.465159 U
0.0967003 0.0462588 0.0967003 -0.39371 U
0.945341 0.00867892 0.945341 0.173206 U
0.966152 0.00591089 0.966152 0.210079 U
0.0878495 -0.044641 0.0878495 -0.335359 L
0.0760969 0.0422349 0.0760969 -0.302951 U
0.0052443 -0.0123354 0.0052443 0.852656 L
0.0528325 -0.0363843 0.0528325 -0.135678 L
0.0470925 -0.0346436 0.0470925 -0.0972556 L
0.989935 -0.00274743 0.989935 0.252404 L
0.986964 0.00315759 0.986964 0.240404 U
0.98399 0.00354349 0.98399 0.246985 U
0.0849057 0.0440673 0.0849057 -0.340319 U
0.0142774 -0.0201411 0.0142774 0.379359 L
0.0301958 -0.0284741 0.0301958 0.068271 L
0.0194019 0.0232536 0.0194019 0.233464 U
0.041398 -0.0327597 0.041398 -0.0579489 L
0.992897 0.00227472 0.992897 0.208525 U
0.0385711 0.0317579 0.0385711 -0.0591035 U
0.0615091 0.0387645 0.0615091 -0.207641 U
0.041398 0.0327597 0.041398 -0.0935137 U
0.0586093 0.0379988 0.0586093 -0.189402 U
0.0247294 -0.0260065 0.0247294 0.146707 L
0.0442389 0.0337207 0.0442389 -0.120887 U
0.0052443 0.0123354 0.0052443 0.789217 U
0.0470925 0.0346436 0.0470925 -0.142708 U
0.0528325 0.0363843 0.0528325 -0.177824 U
0.00150441 -0.00423578 0.00150441 1.18372 L
0.000531931 -0.00140119 0.000531931 1.22091 L
0.00946781 -0.0165656 0.00946781 0.572925 L
0.0118232 0.0184194 0.0118232 0.471688 U
0.00724235 0.0145591 0.00724235 0.646611 U
0.00244543 -0.00708219 0.00244543 1.14026 L
0.0247294 0.0260065 0.0247294 0.13965 U
0.0274483 0.027272 0.0274483 0.0775974 U
0.995816 -0.00161465 0.995816 0.213837 L
0.0301958 0.0284741 0.0301958 0.0473267 U
0.000531931 0.00140119 0.000531931 1.22793 U
0.00244543 0.00708219 0.00244543 1.1399 U
0.99863 0.000606558 0.99863 0.319546 U
0.00150441 0.00423578 0.00150441 1.23132 U
0.0702459 0.0409137 0.0702459 -0.274476 U
0.022045 0.02467 0.022045 0.194404 U
